,OPR_DT,OPR_HR,TAC_AREA_NAME,MW
148758,2013-09-24,4,PGE-TAC,10197
148759,2013-09-24,1,PGE-TAC,10674
148760,2013-09-24,20,PGE-TAC,14221
148761,2013-09-24,22,PGE-TAC,13280
148762,2013-09-24,19,PGE-TAC,13748
148763,2013-09-24,18,PGE-TAC,13848
148764,2013-09-24,15,PGE-TAC,13746
148765,2013-09-24,13,PGE-TAC,13256
148766,2013-09-24,10,PGE-TAC,12980
148767,2013-09-24,11,PGE-TAC,13122
148768,2013-09-24,2,PGE-TAC,10269
148769,2013-09-24,3,PGE-TAC,10295
148866,2013-09-25,13,PGE-TAC,12580
148867,2013-09-25,5,PGE-TAC,10193
148868,2013-09-25,19,PGE-TAC,12772
148869,2013-09-25,14,PGE-TAC,12653
148870,2013-09-25,11,PGE-TAC,12596
148871,2013-09-25,10,PGE-TAC,12446
148872,2013-09-25,3,PGE-TAC,10080
148873,2013-09-25,2,PGE-TAC,10109
148874,2013-09-25,22,PGE-TAC,12811
148875,2013-09-25,17,PGE-TAC,12700
148876,2013-09-25,20,PGE-TAC,13471
148877,2013-09-25,21,PGE-TAC,13404
148878,2013-09-25,16,PGE-TAC,12682
148879,2013-09-25,24,PGE-TAC,10958
148880,2013-09-25,15,PGE-TAC,12686
148881,2013-09-25,12,PGE-TAC,12678
148882,2013-09-25,9,PGE-TAC,12434
148883,2013-09-25,7,PGE-TAC,11523
148884,2013-09-25,6,PGE-TAC,10536
148885,2013-09-25,1,PGE-TAC,10500
148886,2013-09-25,18,PGE-TAC,12688
148887,2013-09-25,23,PGE-TAC,11902
148888,2013-09-25,4,PGE-TAC,10045
148889,2013-09-25,8,PGE-TAC,12217
148986,2013-09-26,6,PGE-TAC,10414
148987,2013-09-26,18,PGE-TAC,12786
148988,2013-09-26,20,PGE-TAC,13629
148989,2013-09-26,4,PGE-TAC,9663
148990,2013-09-26,5,PGE-TAC,9834
148991,2013-09-26,13,PGE-TAC,12421
148992,2013-09-26,2,PGE-TAC,9981
148993,2013-09-26,8,PGE-TAC,12185
148994,2013-09-26,10,PGE-TAC,12455
148995,2013-09-26,14,PGE-TAC,12509
148996,2013-09-26,19,PGE-TAC,12906
148997,2013-09-26,24,PGE-TAC,10930
148998,2013-09-26,1,PGE-TAC,10367
148999,2013-09-26,7,PGE-TAC,11512
149000,2013-09-26,9,PGE-TAC,12386
149001,2013-09-26,11,PGE-TAC,12508
149002,2013-09-26,22,PGE-TAC,12855
149003,2013-09-26,23,PGE-TAC,11920
149004,2013-09-26,12,PGE-TAC,12525
149005,2013-09-26,3,PGE-TAC,9755
149006,2013-09-26,15,PGE-TAC,12613
149007,2013-09-26,16,PGE-TAC,12624
149008,2013-09-26,17,PGE-TAC,12701
149009,2013-09-26,21,PGE-TAC,13485
149106,2013-09-27,16,PGE-TAC,12657
149107,2013-09-27,9,PGE-TAC,12303
149108,2013-09-27,6,PGE-TAC,10265
149109,2013-09-27,3,PGE-TAC,9696
149110,2013-09-27,2,PGE-TAC,9941
149111,2013-09-27,24,PGE-TAC,10951
149112,2013-09-27,22,PGE-TAC,12663
149113,2013-09-27,15,PGE-TAC,12623
149114,2013-09-27,18,PGE-TAC,12784
149115,2013-09-27,13,PGE-TAC,12514
149116,2013-09-27,11,PGE-TAC,12552
149117,2013-09-27,8,PGE-TAC,12062
149118,2013-09-27,21,PGE-TAC,13192
149119,2013-09-27,19,PGE-TAC,12785
149120,2013-09-27,17,PGE-TAC,12751
149121,2013-09-27,10,PGE-TAC,12496
149122,2013-09-27,7,PGE-TAC,11320
149123,2013-09-27,5,PGE-TAC,9729
149124,2013-09-27,14,PGE-TAC,12550
149125,2013-09-27,12,PGE-TAC,12619
149126,2013-09-27,23,PGE-TAC,11879
149127,2013-09-27,20,PGE-TAC,13314
149128,2013-09-27,1,PGE-TAC,10331
149129,2013-09-27,4,PGE-TAC,9581
149226,2013-09-28,8,PGE-TAC,10573
149227,2013-09-28,5,PGE-TAC,9810
149228,2013-09-28,3,PGE-TAC,9821
149229,2013-09-28,2,PGE-TAC,9975
149230,2013-09-28,24,PGE-TAC,10734
149231,2013-09-28,17,PGE-TAC,12016
149232,2013-09-28,23,PGE-TAC,11566
149233,2013-09-28,15,PGE-TAC,11628
149234,2013-09-28,11,PGE-TAC,11333
149235,2013-09-28,9,PGE-TAC,10819
149236,2013-09-28,7,PGE-TAC,10433
149237,2013-09-28,6,PGE-TAC,9704
149238,2013-09-28,20,PGE-TAC,12960
149239,2013-09-28,19,PGE-TAC,12322
149240,2013-09-28,13,PGE-TAC,11472
149241,2013-09-28,21,PGE-TAC,12847
149242,2013-09-28,12,PGE-TAC,11467
149243,2013-09-28,16,PGE-TAC,11795
149244,2013-09-28,14,PGE-TAC,11534
149245,2013-09-28,18,PGE-TAC,12172
149246,2013-09-28,10,PGE-TAC,11180
149247,2013-09-28,22,PGE-TAC,12329
149248,2013-09-28,1,PGE-TAC,10334
149249,2013-09-28,4,PGE-TAC,9832
149346,2013-09-29,14,PGE-TAC,11376
149347,2013-09-29,1,PGE-TAC,10221
149348,2013-09-29,13,PGE-TAC,11237
149349,2013-09-29,17,PGE-TAC,12020
149350,2013-09-29,23,PGE-TAC,11523
149351,2013-09-29,24,PGE-TAC,10652
149352,2013-09-29,6,PGE-TAC,10003
149353,2013-09-29,2,PGE-TAC,10091
149354,2013-09-29,7,PGE-TAC,10262
149355,2013-09-29,18,PGE-TAC,12360
149356,2013-09-29,20,PGE-TAC,13240
149357,2013-09-29,12,PGE-TAC,11122
149358,2013-09-29,15,PGE-TAC,11512
149359,2013-09-29,19,PGE-TAC,12598
149360,2013-09-29,3,PGE-TAC,10056
149361,2013-09-29,16,PGE-TAC,11724
149362,2013-09-29,8,PGE-TAC,10134
149363,2013-09-29,9,PGE-TAC,10535
149364,2013-09-29,21,PGE-TAC,13077
149365,2013-09-29,22,PGE-TAC,12474
149366,2013-09-29,4,PGE-TAC,9878
149367,2013-09-29,10,PGE-TAC,10673
149368,2013-09-29,11,PGE-TAC,10963
149369,2013-09-29,5,PGE-TAC,9840
149466,2013-09-30,10,PGE-TAC,13014
149467,2013-09-30,24,PGE-TAC,11092
149468,2013-09-30,6,PGE-TAC,10531
149469,2013-09-30,3,PGE-TAC,10135
149470,2013-09-30,20,PGE-TAC,14258
149471,2013-09-30,9,PGE-TAC,12728
149472,2013-09-30,16,PGE-TAC,13618
149473,2013-09-30,14,PGE-TAC,13426
149474,2013-09-30,15,PGE-TAC,13525
149475,2013-09-30,13,PGE-TAC,13311
149476,2013-09-30,11,PGE-TAC,13384
149477,2013-09-30,2,PGE-TAC,10014
149478,2013-09-30,19,PGE-TAC,13737
149479,2013-09-30,7,PGE-TAC,11456
149480,2013-09-30,5,PGE-TAC,10123
149481,2013-09-30,21,PGE-TAC,14022
149482,2013-09-30,18,PGE-TAC,13761
149483,2013-09-30,8,PGE-TAC,12314
149484,2013-09-30,4,PGE-TAC,10146
149485,2013-09-30,1,PGE-TAC,10345
149486,2013-09-30,23,PGE-TAC,12070
149487,2013-09-30,12,PGE-TAC,13493
149488,2013-09-30,17,PGE-TAC,13741
149489,2013-09-30,22,PGE-TAC,13174
149586,2013-10-01,4,PGE-TAC,9566
149587,2013-10-01,17,PGE-TAC,13176
149588,2013-10-01,12,PGE-TAC,12700
149589,2013-10-01,13,PGE-TAC,12761
149590,2013-10-01,21,PGE-TAC,13711
149591,2013-10-01,8,PGE-TAC,12087
149592,2013-10-01,15,PGE-TAC,12964
149593,2013-10-01,19,PGE-TAC,13272
149594,2013-10-01,20,PGE-TAC,13923
149595,2013-10-01,23,PGE-TAC,12023
149596,2013-10-01,2,PGE-TAC,10000
149597,2013-10-01,6,PGE-TAC,10253
149598,2013-10-01,18,PGE-TAC,13197
149599,2013-10-01,24,PGE-TAC,11001
149600,2013-10-01,1,PGE-TAC,10415
149601,2013-10-01,5,PGE-TAC,9706
149602,2013-10-01,7,PGE-TAC,11408
149603,2013-10-01,11,PGE-TAC,12643
149604,2013-10-01,16,PGE-TAC,13104
149605,2013-10-01,22,PGE-TAC,13033
149606,2013-10-01,10,PGE-TAC,12449
149607,2013-10-01,3,PGE-TAC,9697
149608,2013-10-01,14,PGE-TAC,12882
149609,2013-10-01,9,PGE-TAC,12259
149706,2013-10-02,5,PGE-TAC,9939
149707,2013-10-02,15,PGE-TAC,12881
149708,2013-10-02,21,PGE-TAC,13593
149709,2013-10-02,4,PGE-TAC,9925
149710,2013-10-02,10,PGE-TAC,12504
149711,2013-10-02,12,PGE-TAC,12705
149712,2013-10-02,16,PGE-TAC,12942
149713,2013-10-02,19,PGE-TAC,13043
149714,2013-10-02,24,PGE-TAC,10848
149715,2013-10-02,1,PGE-TAC,10402
149716,2013-10-02,3,PGE-TAC,10048
149717,2013-10-02,8,PGE-TAC,12103
149718,2013-10-02,17,PGE-TAC,13000
149719,2013-10-02,23,PGE-TAC,11891
149720,2013-10-02,11,PGE-TAC,12657
149721,2013-10-02,13,PGE-TAC,12699
149722,2013-10-02,14,PGE-TAC,12747
149723,2013-10-02,18,PGE-TAC,12974
149724,2013-10-02,20,PGE-TAC,13742
149725,2013-10-02,2,PGE-TAC,10071
149726,2013-10-02,9,PGE-TAC,12345
149727,2013-10-02,22,PGE-TAC,12954
149728,2013-10-02,6,PGE-TAC,10241
149729,2013-10-02,7,PGE-TAC,11332
149826,2013-10-03,12,PGE-TAC,12258
149827,2013-10-03,21,PGE-TAC,13206
149828,2013-10-03,15,PGE-TAC,12261
149829,2013-10-03,17,PGE-TAC,12337
149830,2013-10-03,18,PGE-TAC,12424
149831,2013-10-03,20,PGE-TAC,13429
149832,2013-10-03,1,PGE-TAC,10278
149833,2013-10-03,5,PGE-TAC,9864
149834,2013-10-03,10,PGE-TAC,12268
149835,2013-10-03,11,PGE-TAC,12277
149836,2013-10-03,16,PGE-TAC,12246
149837,2013-10-03,23,PGE-TAC,11674
149838,2013-10-03,24,PGE-TAC,10818
149839,2013-10-03,2,PGE-TAC,9900
149840,2013-10-03,9,PGE-TAC,12214
149841,2013-10-03,19,PGE-TAC,12700
149842,2013-10-03,8,PGE-TAC,12075
149843,2013-10-03,13,PGE-TAC,12181
149844,2013-10-03,22,PGE-TAC,12609
149845,2013-10-03,6,PGE-TAC,10279
149846,2013-10-03,3,PGE-TAC,9787
149847,2013-10-03,4,PGE-TAC,9909
149848,2013-10-03,7,PGE-TAC,11339
149849,2013-10-03,14,PGE-TAC,12233
149946,2013-10-04,24,PGE-TAC,10982
149947,2013-10-04,19,PGE-TAC,12869
149948,2013-10-04,14,PGE-TAC,12484
149949,2013-10-04,15,PGE-TAC,12578
149950,2013-10-04,17,PGE-TAC,12801
149951,2013-10-04,20,PGE-TAC,13437
149952,2013-10-04,22,PGE-TAC,12698
149953,2013-10-04,2,PGE-TAC,9854
149954,2013-10-04,11,PGE-TAC,12414
149955,2013-10-04,23,PGE-TAC,11912
149956,2013-10-04,9,PGE-TAC,12205
149957,2013-10-04,8,PGE-TAC,11989
149958,2013-10-04,12,PGE-TAC,12478
149959,2013-10-04,16,PGE-TAC,12675
149960,2013-10-04,21,PGE-TAC,13228
149961,2013-10-04,1,PGE-TAC,10257
149962,2013-10-04,3,PGE-TAC,9582
149963,2013-10-04,4,PGE-TAC,9481
149964,2013-10-04,10,PGE-TAC,12295
149965,2013-10-04,6,PGE-TAC,10181
149966,2013-10-04,18,PGE-TAC,12834
149967,2013-10-04,5,PGE-TAC,9646
149968,2013-10-04,7,PGE-TAC,11211
149969,2013-10-04,13,PGE-TAC,12403
150066,2013-10-05,5,PGE-TAC,9397
150067,2013-10-05,13,PGE-TAC,11358
150068,2013-10-05,1,PGE-TAC,10307
150069,2013-10-05,3,PGE-TAC,9545
150070,2013-10-05,7,PGE-TAC,9985
150071,2013-10-05,15,PGE-TAC,11531
150072,2013-10-05,18,PGE-TAC,12176
150073,2013-10-05,14,PGE-TAC,11394
150074,2013-10-05,8,PGE-TAC,10285
150075,2013-10-05,11,PGE-TAC,11271
150076,2013-10-05,16,PGE-TAC,11729
150077,2013-10-05,22,PGE-TAC,12181
150078,2013-10-05,21,PGE-TAC,12696
150079,2013-10-05,24,PGE-TAC,10622
150080,2013-10-05,9,PGE-TAC,10731
150081,2013-10-05,10,PGE-TAC,11043
150082,2013-10-05,12,PGE-TAC,11334
150083,2013-10-05,17,PGE-TAC,11970
150084,2013-10-05,20,PGE-TAC,12944
150085,2013-10-05,2,PGE-TAC,9848
150086,2013-10-05,19,PGE-TAC,12378
150087,2013-10-05,4,PGE-TAC,9394
150088,2013-10-05,6,PGE-TAC,9572
150089,2013-10-05,23,PGE-TAC,11422
150186,2013-10-06,1,PGE-TAC,10074
150187,2013-10-06,15,PGE-TAC,11259
150188,2013-10-06,14,PGE-TAC,11092
150189,2013-10-06,9,PGE-TAC,10002
150190,2013-10-06,5,PGE-TAC,9105
150191,2013-10-06,3,PGE-TAC,9294
150192,2013-10-06,24,PGE-TAC,10381
150193,2013-10-06,19,PGE-TAC,12507
150194,2013-10-06,18,PGE-TAC,12174
150195,2013-10-06,17,PGE-TAC,11824
150196,2013-10-06,13,PGE-TAC,10979
150197,2013-10-06,23,PGE-TAC,11249
150198,2013-10-06,12,PGE-TAC,10859
150199,2013-10-06,8,PGE-TAC,9567
150200,2013-10-06,4,PGE-TAC,9147
150201,2013-10-06,22,PGE-TAC,12189
150202,2013-10-06,20,PGE-TAC,13139
150203,2013-10-06,7,PGE-TAC,9445
150204,2013-10-06,2,PGE-TAC,9597
150205,2013-10-06,21,PGE-TAC,12841
150206,2013-10-06,11,PGE-TAC,10641
150207,2013-10-06,16,PGE-TAC,11537
150208,2013-10-06,6,PGE-TAC,9177
150209,2013-10-06,10,PGE-TAC,10408
150306,2013-10-07,4,PGE-TAC,9212
150307,2013-10-07,21,PGE-TAC,13595
150308,2013-10-07,22,PGE-TAC,12857
150309,2013-10-07,1,PGE-TAC,9858
150310,2013-10-07,9,PGE-TAC,11834
150311,2013-10-07,10,PGE-TAC,12091
150312,2013-10-07,23,PGE-TAC,11791
150313,2013-10-07,24,PGE-TAC,10872
150314,2013-10-07,18,PGE-TAC,13221
150315,2013-10-07,6,PGE-TAC,9775
150316,2013-10-07,8,PGE-TAC,11541
150317,2013-10-07,17,PGE-TAC,13317
150318,2013-10-07,3,PGE-TAC,9298
150319,2013-10-07,5,PGE-TAC,9369
150320,2013-10-07,12,PGE-TAC,12572
150321,2013-10-07,13,PGE-TAC,12589
150322,2013-10-07,7,PGE-TAC,10702
150323,2013-10-07,15,PGE-TAC,13003
150324,2013-10-07,19,PGE-TAC,13335
150325,2013-10-07,20,PGE-TAC,14038
150326,2013-10-07,2,PGE-TAC,9509
150327,2013-10-07,14,PGE-TAC,12817
150328,2013-10-07,16,PGE-TAC,13137
150329,2013-10-07,11,PGE-TAC,12370
150426,2013-10-08,9,PGE-TAC,11957
150427,2013-10-08,5,PGE-TAC,9567
150428,2013-10-08,2,PGE-TAC,9752
150429,2013-10-08,21,PGE-TAC,13372
150430,2013-10-08,13,PGE-TAC,12352
150431,2013-10-08,24,PGE-TAC,10674
150432,2013-10-08,23,PGE-TAC,11646
150433,2013-10-08,19,PGE-TAC,13002
150434,2013-10-08,17,PGE-TAC,12610
150435,2013-10-08,16,PGE-TAC,12562
150436,2013-10-08,14,PGE-TAC,12424
150437,2013-10-08,12,PGE-TAC,12402
150438,2013-10-08,8,PGE-TAC,11794
150439,2013-10-08,22,PGE-TAC,12667
150440,2013-10-08,10,PGE-TAC,12089
150441,2013-10-08,6,PGE-TAC,10099
150442,2013-10-08,3,PGE-TAC,9496
150443,2013-10-08,18,PGE-TAC,12653
150444,2013-10-08,15,PGE-TAC,12519
150445,2013-10-08,11,PGE-TAC,12250
150446,2013-10-08,7,PGE-TAC,11064
150447,2013-10-08,20,PGE-TAC,13661
150448,2013-10-08,1,PGE-TAC,10198
150449,2013-10-08,4,PGE-TAC,9421
150546,2013-10-09,15,PGE-TAC,12078
150547,2013-10-09,22,PGE-TAC,12486
150548,2013-10-09,18,PGE-TAC,12270
150549,2013-10-09,20,PGE-TAC,13365
150550,2013-10-09,5,PGE-TAC,9400
150551,2013-10-09,14,PGE-TAC,12070
150552,2013-10-09,4,PGE-TAC,9232
150553,2013-10-09,12,PGE-TAC,12158
150554,2013-10-09,9,PGE-TAC,11957
150555,2013-10-09,17,PGE-TAC,12169
150556,2013-10-09,21,PGE-TAC,13111
150557,2013-10-09,23,PGE-TAC,11574
150558,2013-10-09,6,PGE-TAC,9973
150559,2013-10-09,7,PGE-TAC,10936
150560,2013-10-09,8,PGE-TAC,11796
150561,2013-10-09,11,PGE-TAC,12162
150562,2013-10-09,13,PGE-TAC,12051
150563,2013-10-09,19,PGE-TAC,12635
150564,2013-10-09,2,PGE-TAC,9582
150565,2013-10-09,10,PGE-TAC,12031
150566,2013-10-09,24,PGE-TAC,10648
150567,2013-10-09,1,PGE-TAC,10060
150568,2013-10-09,3,PGE-TAC,9337
150569,2013-10-09,16,PGE-TAC,12103
150666,2013-10-10,20,PGE-TAC,13495
150667,2013-10-10,12,PGE-TAC,12190
150668,2013-10-10,7,PGE-TAC,10965
150669,2013-10-10,24,PGE-TAC,10721
150670,2013-10-10,18,PGE-TAC,12407
150671,2013-10-10,16,PGE-TAC,12204
150672,2013-10-10,9,PGE-TAC,11986
150673,2013-10-10,5,PGE-TAC,9424
150674,2013-10-10,14,PGE-TAC,12163
150675,2013-10-10,3,PGE-TAC,9389
150676,2013-10-10,2,PGE-TAC,9616
150677,2013-10-10,11,PGE-TAC,12152
150678,2013-10-10,21,PGE-TAC,13173
150679,2013-10-10,4,PGE-TAC,9293
150680,2013-10-10,23,PGE-TAC,11656
150681,2013-10-10,17,PGE-TAC,12281
150682,2013-10-10,13,PGE-TAC,12092
150683,2013-10-10,8,PGE-TAC,11852
150684,2013-10-10,1,PGE-TAC,10037
150685,2013-10-10,19,PGE-TAC,12786
150686,2013-10-10,15,PGE-TAC,12187
150687,2013-10-10,22,PGE-TAC,12562
150688,2013-10-10,6,PGE-TAC,9925
150689,2013-10-10,10,PGE-TAC,12054
150786,2013-10-11,5,PGE-TAC,9423
150787,2013-10-11,24,PGE-TAC,10644
150788,2013-10-11,4,PGE-TAC,9248
150789,2013-10-11,9,PGE-TAC,11976
150790,2013-10-11,18,PGE-TAC,12014
150791,2013-10-11,3,PGE-TAC,9359
150792,2013-10-11,6,PGE-TAC,9921
150793,2013-10-11,19,PGE-TAC,12398
150794,2013-10-11,10,PGE-TAC,12083
150795,2013-10-11,17,PGE-TAC,11920
150796,2013-10-11,22,PGE-TAC,12129
150797,2013-10-11,23,PGE-TAC,11460
150798,2013-10-11,2,PGE-TAC,9598
150799,2013-10-11,8,PGE-TAC,11780
150800,2013-10-11,13,PGE-TAC,11835
150801,2013-10-11,14,PGE-TAC,11872
150802,2013-10-11,1,PGE-TAC,10026
150803,2013-10-11,7,PGE-TAC,10955
150804,2013-10-11,12,PGE-TAC,11995
150805,2013-10-11,16,PGE-TAC,11889
150806,2013-10-11,20,PGE-TAC,12965
150807,2013-10-11,21,PGE-TAC,12644
150808,2013-10-11,15,PGE-TAC,11877
150809,2013-10-11,11,PGE-TAC,12106
150906,2013-10-12,12,PGE-TAC,11025
150907,2013-10-12,21,PGE-TAC,12158
150908,2013-10-12,7,PGE-TAC,9815
150909,2013-10-12,10,PGE-TAC,10990
150910,2013-10-12,13,PGE-TAC,10951
150911,2013-10-12,14,PGE-TAC,10914
150912,2013-10-12,17,PGE-TAC,11057
150913,2013-10-12,20,PGE-TAC,12386
150914,2013-10-12,22,PGE-TAC,11749
150915,2013-10-12,2,PGE-TAC,9588
150916,2013-10-12,5,PGE-TAC,9145
150917,2013-10-12,8,PGE-TAC,10249
150918,2013-10-12,9,PGE-TAC,10708
150919,2013-10-12,6,PGE-TAC,9394
150920,2013-10-12,15,PGE-TAC,10900
150921,2013-10-12,16,PGE-TAC,10923
150922,2013-10-12,23,PGE-TAC,11081
150923,2013-10-12,1,PGE-TAC,10027
150924,2013-10-12,3,PGE-TAC,9280
150925,2013-10-12,19,PGE-TAC,11765
150926,2013-10-12,24,PGE-TAC,10292
150927,2013-10-12,11,PGE-TAC,11110
150928,2013-10-12,18,PGE-TAC,11290
150929,2013-10-12,4,PGE-TAC,9135
151026,2013-10-13,18,PGE-TAC,11290
151027,2013-10-13,6,PGE-TAC,9109
151028,2013-10-13,19,PGE-TAC,11858
151029,2013-10-13,13,PGE-TAC,10491
151030,2013-10-13,3,PGE-TAC,9107
151031,2013-10-13,22,PGE-TAC,11758
151032,2013-10-13,17,PGE-TAC,10866
151033,2013-10-13,10,PGE-TAC,10367
151034,2013-10-13,8,PGE-TAC,9645
151035,2013-10-13,7,PGE-TAC,9366
151036,2013-10-13,24,PGE-TAC,10046
151037,2013-10-13,14,PGE-TAC,10477
151038,2013-10-13,9,PGE-TAC,10050
151039,2013-10-13,4,PGE-TAC,8997
151040,2013-10-13,2,PGE-TAC,9360
151041,2013-10-13,16,PGE-TAC,10649
151042,2013-10-13,15,PGE-TAC,10521
151043,2013-10-13,1,PGE-TAC,9752
151044,2013-10-13,21,PGE-TAC,12344
151045,2013-10-13,12,PGE-TAC,10547
151046,2013-10-13,20,PGE-TAC,12567
151047,2013-10-13,23,PGE-TAC,10905
151048,2013-10-13,5,PGE-TAC,9001
151049,2013-10-13,11,PGE-TAC,10516
151146,2013-10-14,8,PGE-TAC,11565
151147,2013-10-14,7,PGE-TAC,10605
151148,2013-10-14,2,PGE-TAC,8995
151149,2013-10-14,24,PGE-TAC,10513
151150,2013-10-14,19,PGE-TAC,13069
151151,2013-10-14,9,PGE-TAC,11843
151152,2013-10-14,1,PGE-TAC,9334
151153,2013-10-14,17,PGE-TAC,12478
151154,2013-10-14,15,PGE-TAC,12274
151155,2013-10-14,5,PGE-TAC,8945
151156,2013-10-14,4,PGE-TAC,8766
151157,2013-10-14,22,PGE-TAC,12496
151158,2013-10-14,11,PGE-TAC,12148
151159,2013-10-14,23,PGE-TAC,11507
151160,2013-10-14,16,PGE-TAC,12365
151161,2013-10-14,13,PGE-TAC,12076
151162,2013-10-14,12,PGE-TAC,12138
151163,2013-10-14,6,PGE-TAC,9504
151164,2013-10-14,21,PGE-TAC,13181
151165,2013-10-14,20,PGE-TAC,13625
151166,2013-10-14,10,PGE-TAC,12014
151167,2013-10-14,18,PGE-TAC,12656
151168,2013-10-14,3,PGE-TAC,8814
151169,2013-10-14,14,PGE-TAC,12174
151266,2013-10-15,15,PGE-TAC,12385
151267,2013-10-15,18,PGE-TAC,12663
151268,2013-10-15,21,PGE-TAC,13189
151269,2013-10-15,9,PGE-TAC,11835
151270,2013-10-15,24,PGE-TAC,10616
151271,2013-10-15,1,PGE-TAC,9812
151272,2013-10-15,3,PGE-TAC,9097
151273,2013-10-15,7,PGE-TAC,10861
151274,2013-10-15,11,PGE-TAC,12086
151275,2013-10-15,12,PGE-TAC,12147
151276,2013-10-15,6,PGE-TAC,9778
151277,2013-10-15,13,PGE-TAC,12133
151278,2013-10-15,14,PGE-TAC,12289
151279,2013-10-15,16,PGE-TAC,12469
151280,2013-10-15,2,PGE-TAC,9351
151281,2013-10-15,10,PGE-TAC,11933
151282,2013-10-15,17,PGE-TAC,12597
151283,2013-10-15,19,PGE-TAC,12980
151284,2013-10-15,22,PGE-TAC,12456
151285,2013-10-15,23,PGE-TAC,11516
151286,2013-10-15,4,PGE-TAC,9030
151287,2013-10-15,8,PGE-TAC,11730
151288,2013-10-15,20,PGE-TAC,13594
151289,2013-10-15,5,PGE-TAC,9211
151386,2013-10-16,3,PGE-TAC,9329
151387,2013-10-16,22,PGE-TAC,12488
151388,2013-10-16,14,PGE-TAC,12568
151389,2013-10-16,15,PGE-TAC,12730
151390,2013-10-16,6,PGE-TAC,9903
151391,2013-10-16,7,PGE-TAC,11048
151392,2013-10-16,10,PGE-TAC,12218
151393,2013-10-16,12,PGE-TAC,12480
151394,2013-10-16,9,PGE-TAC,12098
151395,2013-10-16,13,PGE-TAC,12399
151396,2013-10-16,16,PGE-TAC,12843
151397,2013-10-16,17,PGE-TAC,12921
151398,2013-10-16,19,PGE-TAC,13192
151399,2013-10-16,20,PGE-TAC,13650
151400,2013-10-16,1,PGE-TAC,9965
151401,2013-10-16,5,PGE-TAC,9310
151402,2013-10-16,11,PGE-TAC,12400
151403,2013-10-16,21,PGE-TAC,13172
151404,2013-10-16,2,PGE-TAC,9566
151405,2013-10-16,23,PGE-TAC,11515
151406,2013-10-16,24,PGE-TAC,10569
151407,2013-10-16,4,PGE-TAC,9234
151408,2013-10-16,18,PGE-TAC,12928
151409,2013-10-16,8,PGE-TAC,11967
151506,2013-10-17,3,PGE-TAC,9453
151507,2013-10-17,1,PGE-TAC,10056
151508,2013-10-17,23,PGE-TAC,11569
151509,2013-10-17,21,PGE-TAC,13084
151510,2013-10-17,13,PGE-TAC,12333
151511,2013-10-17,12,PGE-TAC,12415
151512,2013-10-17,11,PGE-TAC,12336
151513,2013-10-17,9,PGE-TAC,12055
151514,2013-10-17,5,PGE-TAC,9489
151515,2013-10-17,17,PGE-TAC,12805
151516,2013-10-17,16,PGE-TAC,12706
151517,2013-10-17,10,PGE-TAC,12177
151518,2013-10-17,6,PGE-TAC,10007
151519,2013-10-17,15,PGE-TAC,12645
151520,2013-10-17,24,PGE-TAC,10702
151521,2013-10-17,20,PGE-TAC,13523
151522,2013-10-17,19,PGE-TAC,13111
151523,2013-10-17,18,PGE-TAC,12831
151524,2013-10-17,8,PGE-TAC,11930
151525,2013-10-17,2,PGE-TAC,9692
151526,2013-10-17,22,PGE-TAC,12401
151527,2013-10-17,14,PGE-TAC,12505
151528,2013-10-17,4,PGE-TAC,9348
151529,2013-10-17,7,PGE-TAC,11025
151626,2013-10-18,8,PGE-TAC,11789
151627,2013-10-18,21,PGE-TAC,12649
151628,2013-10-18,16,PGE-TAC,12410
151629,2013-10-18,19,PGE-TAC,12713
151630,2013-10-18,18,PGE-TAC,12441
151631,2013-10-18,15,PGE-TAC,12391
151632,2013-10-18,9,PGE-TAC,11961
151633,2013-10-18,4,PGE-TAC,9334
151634,2013-10-18,23,PGE-TAC,11501
151635,2013-10-18,20,PGE-TAC,13058
151636,2013-10-18,14,PGE-TAC,12414
151637,2013-10-18,12,PGE-TAC,12343
151638,2013-10-18,10,PGE-TAC,12108
151639,2013-10-18,2,PGE-TAC,9673
151640,2013-10-18,17,PGE-TAC,12462
151641,2013-10-18,13,PGE-TAC,12291
151642,2013-10-18,1,PGE-TAC,10060
151643,2013-10-18,22,PGE-TAC,12139
151644,2013-10-18,7,PGE-TAC,10877
151645,2013-10-18,6,PGE-TAC,9908
151646,2013-10-18,5,PGE-TAC,9425
151647,2013-10-18,24,PGE-TAC,10703
151648,2013-10-18,3,PGE-TAC,9431
151649,2013-10-18,11,PGE-TAC,12262
151746,2013-10-19,24,PGE-TAC,10243
151747,2013-10-19,4,PGE-TAC,9333
151748,2013-10-19,8,PGE-TAC,10173
151749,2013-10-19,9,PGE-TAC,10624
151750,2013-10-19,21,PGE-TAC,12158
151751,2013-10-19,22,PGE-TAC,11668
151752,2013-10-19,2,PGE-TAC,9754
151753,2013-10-19,5,PGE-TAC,9275
151754,2013-10-19,17,PGE-TAC,11502
151755,2013-10-19,18,PGE-TAC,11712
151756,2013-10-19,19,PGE-TAC,12178
151757,2013-10-19,20,PGE-TAC,12522
151758,2013-10-19,13,PGE-TAC,11087
151759,2013-10-19,23,PGE-TAC,10947
151760,2013-10-19,1,PGE-TAC,10092
151761,2013-10-19,3,PGE-TAC,9760
151762,2013-10-19,7,PGE-TAC,9763
151763,2013-10-19,10,PGE-TAC,10911
151764,2013-10-19,12,PGE-TAC,11139
